N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor,Horario,DataBR
559539,2021-07-10 12:28:00,18024.0,United Kingdom,148,337.58,12:28:00,10/07/2021
571065,2021-10-13 14:59:00,12613.0,Germany,885,1881.86,14:59:00,13/10/2021
554826,2021-05-26 14:53:00,12493.0,France,88,232.5,14:53:00,26/05/2021
541670,2021-01-20 12:34:00,14911.0,EIRE,1332,2756.84,12:34:00,20/01/2021
577313,2021-11-18 13:21:00,14342.0,United Kingdom,125,157.78,13:21:00,18/11/2021
575652,2021-11-10 14:28:00,12748.0,United Kingdom,43,469.65,14:28:00,10/11/2021
558612,2021-06-30 15:40:00,17949.0,United Kingdom,828,877.68,15:40:00,30/06/2021
577687,2021-11-21 11:16:00,12583.0,France,271,397.72,11:16:00,21/11/2021
540777,2021-01-11 11:15:00,13144.0,United Kingdom,21,110.95,11:15:00,11/01/2021
555543,2021-06-05 12:59:00,13089.0,United Kingdom,324,627.04,12:59:00,05/06/2021
565346,2021-09-02 14:41:00,,United Kingdom,6,16.5,14:41:00,02/09/2021
578623,2021-11-24 15:32:00,15953.0,United Kingdom,90,158.42,15:32:00,24/11/2021
553014,2021-05-12 18:49:00,13451.0,United Kingdom,416,640.01,18:49:00,12/05/2021
570209,2021-10-09 10:29:00,16326.0,United Kingdom,106,380.53,10:29:00,09/10/2021
581005,2021-12-07 08:45:00,12828.0,United Kingdom,67,83.62,08:45:00,07/12/2021
547702,2021-03-24 16:45:00,14911.0,EIRE,114,415.45,16:45:00,24/03/2021
576055,2021-11-13 15:02:00,15449.0,United Kingdom,296,326.82,15:02:00,13/11/2021
553427,2021-05-17 10:36:00,17522.0,United Kingdom,90,100.98,10:36:00,17/05/2021
580687,2021-12-05 15:38:00,16379.0,United Kingdom,226,401.64,15:38:00,05/12/2021
576071,2021-11-13 16:03:00,18069.0,United Kingdom,206,254.7,16:03:00,13/11/2021
564048,2021-08-22 13:20:00,16013.0,United Kingdom,16,40.8,13:20:00,22/08/2021
537796,2020-12-08 13:03:00,18061.0,United Kingdom,248,405.16,13:03:00,08/12/2020
546011,2021-03-08 16:31:00,17306.0,United Kingdom,936,367.2,16:31:00,08/03/2021
569106,2021-09-30 12:36:00,17376.0,United Kingdom,51,97.35,12:36:00,30/09/2021
546781,2021-03-17 09:03:00,12955.0,United Kingdom,404,473.82,09:03:00,17/03/2021
556181,2021-06-09 11:32:00,15407.0,United Kingdom,120,410.87,11:32:00,09/06/2021
576639,2021-11-16 09:43:00,13894.0,United Kingdom,141,282.45,09:43:00,16/11/2021
544316,2021-02-17 14:49:00,16556.0,United Kingdom,362,640.14,14:49:00,17/02/2021
544657,2021-02-22 13:08:00,14895.0,United Kingdom,964,2346.34,13:08:00,22/02/2021
577524,2021-11-20 13:33:00,16905.0,United Kingdom,320,546.64,13:33:00,20/11/2021
569326,2021-10-03 12:47:00,14360.0,United Kingdom,211,624.91,12:47:00,03/10/2021
567156,2021-09-16 17:05:00,14462.0,United Kingdom,85,168.05,17:05:00,16/09/2021
564351,2021-08-24 14:59:00,13881.0,United Kingdom,858,1187.74,14:59:00,24/08/2021
575063,2021-11-08 12:32:00,16764.0,United Kingdom,143,355.77,12:32:00,08/11/2021
547037,2021-03-20 10:37:00,14101.0,United Kingdom,3620,1224.6,10:37:00,20/03/2021
543998,2021-02-15 10:52:00,18093.0,United Kingdom,228,264.6,10:52:00,15/02/2021
550364,2021-04-18 11:29:00,16713.0,United Kingdom,36,152.2,11:29:00,18/04/2021
566345,2021-09-12 12:27:00,17685.0,United Kingdom,861,1286.41,12:27:00,12/09/2021
563680,2021-08-18 12:06:00,18272.0,United Kingdom,285,372.25,12:06:00,18/08/2021
581483,2021-12-09 09:15:00,16446.0,United Kingdom,80995,168469.6,09:15:00,09/12/2021
574045,2021-11-02 13:18:00,13854.0,United Kingdom,100,409.08,13:18:00,02/11/2021
575892,2021-11-11 14:22:00,16332.0,United Kingdom,131,202.31,14:22:00,11/11/2021
540544,2021-01-09 15:32:00,18032.0,United Kingdom,42,73.5,15:32:00,09/01/2021
543797,2021-02-13 10:24:00,15465.0,United Kingdom,56,278.65,10:24:00,13/02/2021
539760,2020-12-21 17:16:00,17400.0,United Kingdom,250,424.17,17:16:00,21/12/2020
580388,2021-12-04 10:30:00,18065.0,United Kingdom,73,138.35,10:30:00,04/12/2021
544307,2021-02-17 14:04:00,15903.0,United Kingdom,384,161.28,14:04:00,17/02/2021
580156,2021-12-02 10:32:00,14897.0,United Kingdom,146,620.06,10:32:00,02/12/2021
544648,2021-02-22 12:24:00,15722.0,United Kingdom,112,324.05,12:24:00,22/02/2021
579539,2021-11-30 10:06:00,14911.0,EIRE,100,350.97,10:06:00,30/11/2021
572886,2021-10-26 13:46:00,12448.0,Spain,243,449.45,13:46:00,26/10/2021
574893,2021-11-07 14:40:00,18036.0,United Kingdom,80,151.08,14:40:00,07/11/2021
562354,2021-08-04 13:15:00,17470.0,United Kingdom,392,193.36,13:15:00,04/08/2021
538200,2020-12-10 11:11:00,17912.0,United Kingdom,57,95.25,11:11:00,10/12/2020
562388,2021-08-04 15:52:00,18099.0,United Kingdom,149,168.31,15:52:00,04/08/2021
551726,2021-05-04 08:17:00,13798.0,United Kingdom,288,593.52,08:17:00,04/05/2021
556282,2021-06-10 08:24:00,15679.0,United Kingdom,212,178.22,08:24:00,10/06/2021
551193,2021-04-27 11:05:00,17954.0,United Kingdom,150,228.15,11:05:00,27/04/2021
580062,2021-12-01 13:28:00,15862.0,United Kingdom,86,173.15,13:28:00,01/12/2021
553018,2021-05-12 19:02:00,12757.0,Portugal,1,557.72,19:02:00,12/05/2021
549989,2021-04-13 16:58:00,13221.0,United Kingdom,91,349.25,16:58:00,13/04/2021
577646,2021-11-21 10:39:00,13189.0,United Kingdom,316,133.68,10:39:00,21/11/2021
546910,2021-03-17 19:46:00,13969.0,United Kingdom,69,145.55,19:46:00,17/03/2021
558038,2021-06-24 12:43:00,18219.0,United Kingdom,88,200.47,12:43:00,24/06/2021
550998,2021-04-26 09:12:00,12414.0,Austria,113,242.8,09:12:00,26/04/2021
560642,2021-07-20 11:07:00,17866.0,United Kingdom,174,329.65,11:07:00,20/07/2021
537137,2020-12-05 12:43:00,16327.0,United Kingdom,392,535.6,12:43:00,05/12/2020
554156,2021-05-23 11:28:00,13798.0,United Kingdom,184,366.0,11:28:00,23/05/2021
556791,2021-06-14 13:51:00,16928.0,United Kingdom,136,176.6,13:51:00,14/06/2021
560882,2021-07-21 15:47:00,17213.0,United Kingdom,148,312.59,15:47:00,21/07/2021
577835,2021-11-22 10:24:00,16607.0,United Kingdom,165,284.02,10:24:00,22/11/2021
567427,2021-09-20 11:34:00,,United Kingdom,4,9.49,11:34:00,20/09/2021
565748,2021-09-06 12:38:00,14156.0,EIRE,1145,4005.35,12:38:00,06/09/2021
548616,2021-04-01 11:48:00,18263.0,United Kingdom,328,307.6,11:48:00,01/04/2021
536556,2020-12-01 14:38:00,17643.0,United Kingdom,71,101.55,14:38:00,01/12/2020
573955,2021-11-02 10:51:00,14216.0,United Kingdom,242,459.8,10:51:00,02/11/2021
547114,2021-03-21 11:49:00,14688.0,United Kingdom,124,164.34,11:49:00,21/03/2021
540278,2021-01-06 12:31:00,15719.0,United Kingdom,224,433.04,12:31:00,06/01/2021
563104,2021-08-12 10:13:00,13888.0,United Kingdom,180,366.11,10:13:00,12/08/2021
567099,2021-09-16 13:31:00,15311.0,United Kingdom,136,257.3,13:31:00,16/09/2021
571216,2021-10-14 13:06:00,16081.0,United Kingdom,114,214.98,13:06:00,14/10/2021
542345,2021-01-27 11:55:00,15910.0,United Kingdom,93,149.49,11:55:00,27/01/2021
581241,2021-12-08 10:58:00,15520.0,United Kingdom,314,343.5,10:58:00,08/12/2021
577810,2021-11-22 08:44:00,17949.0,United Kingdom,1000,720.0,08:44:00,22/11/2021
539331,2020-12-17 09:39:00,16013.0,United Kingdom,300,216.0,09:39:00,17/12/2020
572336,2021-10-24 10:29:00,13523.0,United Kingdom,396,616.8,10:29:00,24/10/2021
539479,2020-12-19 15:20:00,,United Kingdom,6,17.55,15:20:00,19/12/2020
537366,2020-12-06 12:39:00,14085.0,United Kingdom,106,308.05,12:39:00,06/12/2020
566439,2021-09-12 15:14:00,17656.0,United Kingdom,28,132.4,15:14:00,12/09/2021
565592,2021-09-05 13:54:00,16029.0,United Kingdom,240,480.0,13:54:00,05/09/2021
548313,2021-03-30 12:15:00,15353.0,United Kingdom,212,465.37,12:15:00,30/03/2021
553412,2021-05-17 09:40:00,14344.0,United Kingdom,26,61.5,09:40:00,17/05/2021
573546,2021-10-31 13:13:00,15974.0,United Kingdom,398,547.14,13:13:00,31/10/2021
566026,2021-09-08 12:56:00,15618.0,United Kingdom,24,74.4,12:56:00,08/09/2021
558878,2021-07-04 13:53:00,16385.0,United Kingdom,85,126.62,13:53:00,04/07/2021
550941,2021-04-21 15:46:00,17109.0,United Kingdom,227,400.64,15:46:00,21/04/2021
542626,2021-01-31 09:51:00,12720.0,Germany,182,279.3,09:51:00,31/01/2021
543543,2021-02-09 15:33:00,17843.0,United Kingdom,113,205.48,15:33:00,09/02/2021
575587,2021-11-10 12:01:00,17461.0,United Kingdom,435,382.56,12:01:00,10/11/2021
575515,2021-11-10 10:41:00,17315.0,United Kingdom,159,420.75,10:41:00,10/11/2021
555091,2021-05-31 12:50:00,12748.0,United Kingdom,92,170.02,12:50:00,31/05/2021
575971,2021-11-13 13:00:00,13700.0,United Kingdom,138,308.1,13:00:00,13/11/2021
578196,2021-11-23 11:43:00,16168.0,United Kingdom,12,83.4,11:43:00,23/11/2021
569688,2021-10-05 14:55:00,15048.0,United Kingdom,22,59.52,14:55:00,05/10/2021
557260,2021-06-19 10:39:00,17932.0,United Kingdom,202,345.5,10:39:00,19/06/2021
569046,2021-09-30 10:48:00,14422.0,United Kingdom,1286,1285.98,10:48:00,30/09/2021
542253,2021-01-26 16:36:00,,United Kingdom,3,2.85,16:36:00,26/01/2021
571937,2021-10-20 09:28:00,14911.0,EIRE,4462,2856.14,09:28:00,20/10/2021
553844,2021-05-19 12:36:00,13450.0,United Kingdom,422,437.94,12:36:00,19/05/2021
554511,2021-05-24 15:52:00,,United Kingdom,343,1425.38,15:52:00,24/05/2021
538910,2020-12-15 10:54:00,17454.0,United Kingdom,59,165.85,10:54:00,15/12/2020
576559,2021-11-15 13:19:00,14711.0,United Kingdom,100,263.67,13:19:00,15/11/2021
561885,2021-07-31 13:13:00,15532.0,United Kingdom,109,324.1,13:13:00,31/07/2021
572241,2021-10-21 15:20:00,12712.0,Germany,69,250.4,15:20:00,21/10/2021
561314,2021-07-26 12:36:00,16266.0,United Kingdom,114,161.9,12:36:00,26/07/2021
572077,2021-10-20 14:09:00,15807.0,United Kingdom,48,251.8,14:09:00,20/10/2021
571120,2021-10-14 09:06:00,16950.0,United Kingdom,307,400.15,09:06:00,14/10/2021
551731,2021-05-04 09:57:00,14307.0,United Kingdom,311,424.42,09:57:00,04/05/2021
544900,2021-02-24 12:41:00,15121.0,United Kingdom,125,295.15,12:41:00,24/02/2021
571715,2021-10-18 17:04:00,17576.0,United Kingdom,165,317.0,17:04:00,18/10/2021
551985,2021-05-05 14:38:00,12395.0,Belgium,72,149.97,14:38:00,05/05/2021
563183,2021-08-12 14:47:00,14110.0,United Kingdom,454,860.98,14:47:00,12/08/2021
547386,2021-03-22 15:52:00,,United Kingdom,369,1504.91,15:52:00,22/03/2021
558863,2021-07-04 12:28:00,17243.0,United Kingdom,130,276.82,12:28:00,04/07/2021
536763,2020-12-02 14:42:00,17685.0,United Kingdom,331,452.52,14:42:00,02/12/2020
573359,2021-10-30 12:48:00,14178.0,United Kingdom,151,261.85,12:48:00,30/10/2021
541495,2021-01-18 14:59:00,,United Kingdom,54,386.21,14:59:00,18/01/2021
561697,2021-07-29 10:06:00,18127.0,United Kingdom,28,139.6,10:06:00,29/07/2021
574039,2021-11-02 12:57:00,17800.0,United Kingdom,66,127.3,12:57:00,02/11/2021
564535,2021-08-25 15:10:00,18075.0,United Kingdom,216,404.8,15:10:00,25/08/2021
569638,2021-10-05 12:15:00,16140.0,United Kingdom,626,601.04,12:15:00,05/10/2021
562525,2021-08-05 13:35:00,18282.0,United Kingdom,75,100.21,13:35:00,05/08/2021
568904,2021-09-29 13:29:00,14691.0,United Kingdom,133,423.59,13:29:00,29/09/2021
558474,2021-06-29 15:42:00,16553.0,United Kingdom,48,204.0,15:42:00,29/06/2021
536633,2020-12-02 11:20:00,14901.0,United Kingdom,105,204.15,11:20:00,02/12/2020
550201,2021-04-15 10:25:00,12769.0,Brazil,356,1143.6,10:25:00,15/04/2021
563025,2021-08-11 14:00:00,,United Kingdom,1,1.69,14:00:00,11/08/2021
547551,2021-03-23 15:55:00,,United Kingdom,69,501.09,15:55:00,23/03/2021
566284,2021-09-11 14:49:00,14825.0,United Kingdom,72,160.2,14:49:00,11/09/2021
579526,2021-11-30 08:38:00,18058.0,United Kingdom,88,170.16,08:38:00,30/11/2021
580679,2021-12-05 14:49:00,18198.0,United Kingdom,191,318.45,14:49:00,05/12/2021
576827,2021-11-16 14:28:00,12901.0,United Kingdom,720,612.0,14:28:00,16/11/2021
564741,2021-08-28 14:53:00,16107.0,United Kingdom,318,642.42,14:53:00,28/08/2021
539094,2020-12-16 10:12:00,13021.0,United Kingdom,57,157.35,10:12:00,16/12/2020
578270,2021-11-23 13:39:00,14096.0,United Kingdom,1801,6936.52,13:39:00,23/11/2021
552332,2021-05-09 10:24:00,13908.0,United Kingdom,209,335.11,10:24:00,09/05/2021
555818,2021-06-07 11:59:00,13784.0,United Kingdom,60,255.96,11:59:00,07/06/2021
553768,2021-05-19 10:47:00,,United Kingdom,128,817.65,10:47:00,19/05/2021
568391,2021-09-27 10:09:00,17788.0,United Kingdom,208,1101.2,10:09:00,27/09/2021
557019,2021-06-16 12:45:00,15907.0,United Kingdom,99,278.34,12:45:00,16/06/2021
566567,2021-09-13 12:37:00,16161.0,United Kingdom,139,303.65,12:37:00,13/09/2021
557120,2021-06-16 17:12:00,15669.0,United Kingdom,126,235.94,17:12:00,16/06/2021
553781,2021-05-19 10:54:00,16008.0,United Kingdom,75,139.15,10:54:00,19/05/2021
544445,2021-02-20 10:56:00,16746.0,United Kingdom,200,560.15,10:56:00,20/02/2021
573424,2021-10-31 10:05:00,12720.0,Germany,154,76.96,10:05:00,31/10/2021
576053,2021-11-13 14:53:00,16726.0,United Kingdom,436,586.83,14:53:00,13/11/2021
562455,2021-08-05 10:32:00,18097.0,United Kingdom,210,320.3,10:32:00,05/08/2021
561220,2021-07-26 09:20:00,17734.0,United Kingdom,277,427.23,09:20:00,26/07/2021
561049,2021-07-24 13:03:00,12864.0,United Kingdom,216,147.12,13:03:00,24/07/2021
559988,2021-07-14 12:17:00,15402.0,United Kingdom,263,185.78,12:17:00,14/07/2021
547038,2021-03-20 10:51:00,15703.0,United Kingdom,66,211.5,10:51:00,20/03/2021
550526,2021-04-19 10:40:00,14309.0,United Kingdom,155,347.49,10:40:00,19/04/2021
561864,2021-07-31 10:43:00,13217.0,United Kingdom,144,396.96,10:43:00,31/07/2021
571294,2021-10-16 16:09:00,16987.0,United Kingdom,115,369.27,16:09:00,16/10/2021
546753,2021-03-16 13:00:00,16383.0,United Kingdom,298,309.46,13:00:00,16/03/2021
546851,2021-03-17 13:23:00,12480.0,Germany,395,771.02,13:23:00,17/03/2021
543383,2021-02-07 16:23:00,,United Kingdom,1,7.95,16:23:00,07/02/2021
541657,2021-01-20 12:11:00,16321.0,Australia,21,87.75,12:11:00,20/01/2021
537045,2020-12-05 10:54:00,15038.0,United Kingdom,46,126.43,10:54:00,05/12/2020
572095,2021-10-20 15:15:00,15511.0,United Kingdom,39,119.25,15:15:00,20/10/2021
575620,2021-11-10 13:01:00,17573.0,United Kingdom,125,198.39,13:01:00,10/11/2021
553850,2021-05-19 12:59:00,18075.0,United Kingdom,50,141.54,12:59:00,19/05/2021
555637,2021-06-06 12:47:00,12535.0,France,115,371.45,12:47:00,06/06/2021
564485,2021-08-25 13:54:00,16429.0,United Kingdom,9,284.55,13:54:00,25/08/2021
573078,2021-10-27 14:13:00,12839.0,United Kingdom,242,387.8,14:13:00,27/10/2021
552278,2021-05-08 12:36:00,15059.0,United Kingdom,98,199.11,12:36:00,08/05/2021
564735,2021-08-28 13:35:00,15856.0,United Kingdom,632,627.64,13:35:00,28/08/2021
556494,2021-06-12 14:57:00,17802.0,United Kingdom,332,532.22,14:57:00,12/06/2021
551736,2021-05-04 10:47:00,17443.0,Canada,504,534.24,10:47:00,04/05/2021
572764,2021-10-26 09:58:00,15110.0,United Kingdom,59,303.85,09:58:00,26/10/2021
568408,2021-09-27 10:40:00,,United Kingdom,504,2162.45,10:40:00,27/09/2021
558874,2021-07-04 13:29:00,,United Kingdom,46,90.43,13:29:00,04/07/2021
566282,2021-09-11 14:29:00,15782.0,United Kingdom,644,1638.34,14:29:00,11/09/2021
552254,2021-05-08 10:21:00,16168.0,United Kingdom,76,158.26,10:21:00,08/05/2021
574297,2021-11-03 15:54:00,16602.0,United Kingdom,336,528.08,15:54:00,03/11/2021
569412,2021-10-04 09:51:00,13650.0,United Kingdom,276,447.62,09:51:00,04/10/2021
547035,2021-03-20 10:33:00,13911.0,United Kingdom,208,282.28,10:33:00,20/03/2021
576395,2021-11-15 10:38:00,16168.0,United Kingdom,12,61.2,10:38:00,15/11/2021
553755,2021-05-19 10:32:00,17457.0,United Kingdom,144,367.2,10:32:00,19/05/2021
571228,2021-10-14 14:00:00,15132.0,United Kingdom,36,106.2,14:00:00,14/10/2021
554097,2021-05-22 13:01:00,12567.0,France,234,705.21,13:01:00,22/05/2021
571300,2021-10-17 08:56:00,14262.0,United Kingdom,182,214.45,08:56:00,17/10/2021
569676,2021-10-05 14:12:00,,United Kingdom,13,67.65,14:12:00,05/10/2021
549568,2021-04-10 15:09:00,15665.0,United Kingdom,1174,1476.22,15:09:00,10/04/2021
555096,2021-05-31 13:32:00,12682.0,France,203,458.84,13:32:00,31/05/2021
541998,2021-01-25 10:42:00,12348.0,Finland,601,227.44,10:42:00,25/01/2021
552314,2021-05-08 16:06:00,14353.0,United Kingdom,64,90.6,16:06:00,08/05/2021
576396,2021-11-15 10:41:00,16164.0,United Kingdom,103,242.22,10:41:00,15/11/2021
548408,2021-03-31 10:26:00,17438.0,United Kingdom,103,388.45,10:26:00,31/03/2021
564653,2021-08-26 14:23:00,14776.0,United Kingdom,234,191.1,14:23:00,26/08/2021
549896,2021-04-12 15:43:00,,United Kingdom,2,6.7,15:43:00,12/04/2021
543646,2021-02-10 19:44:00,17790.0,United Kingdom,54,116.8,19:44:00,10/02/2021
571744,2021-10-19 10:43:00,14434.0,United Kingdom,72,169.2,10:43:00,19/10/2021
566675,2021-09-14 11:42:00,15105.0,United Kingdom,60,28.68,11:42:00,14/09/2021
549981,2021-04-13 15:49:00,16348.0,United Kingdom,151,298.41,15:49:00,13/04/2021
554081,2021-05-22 11:47:00,13227.0,United Kingdom,99,257.7,11:47:00,22/05/2021
561689,2021-07-29 09:01:00,15942.0,United Kingdom,232,337.44,09:01:00,29/07/2021
566586,2021-09-13 14:23:00,12619.0,Germany,213,199.8,14:23:00,13/09/2021
567298,2021-09-19 12:29:00,12497.0,Germany,1236,1043.1,12:29:00,19/09/2021
566629,2021-09-14 10:32:00,15622.0,United Kingdom,285,613.77,10:32:00,14/09/2021
561201,2021-07-25 15:08:00,14692.0,United Kingdom,36,111.25,15:08:00,25/07/2021
573774,2021-11-01 10:27:00,16029.0,United Kingdom,382,632.3,10:27:00,01/11/2021
581497,2021-12-09 10:23:00,,United Kingdom,654,3217.2,10:23:00,09/12/2021
549971,2021-04-13 14:25:00,13408.0,United Kingdom,20,33.0,14:25:00,13/04/2021
576899,2021-11-17 08:49:00,14911.0,EIRE,248,759.48,08:49:00,17/11/2021
568217,2021-09-26 09:51:00,,United Kingdom,11,5.33,09:51:00,26/09/2021
580513,2021-12-04 13:59:00,14456.0,United Kingdom,534,382.96,13:59:00,04/12/2021
567967,2021-09-23 09:39:00,15858.0,United Kingdom,177,153.9,09:39:00,23/09/2021
559308,2021-07-07 13:05:00,13158.0,United Kingdom,194,306.42,13:05:00,07/07/2021
565735,2021-09-06 12:25:00,16904.0,United Kingdom,1,15.0,12:25:00,06/09/2021
563929,2021-08-21 15:35:00,15031.0,United Kingdom,48,110.96,15:35:00,21/08/2021
552977,2021-05-12 14:13:00,18221.0,United Kingdom,123,234.47,14:13:00,12/05/2021
548497,2021-03-31 13:43:00,13089.0,United Kingdom,725,1622.41,13:43:00,31/03/2021
567983,2021-09-23 11:25:00,15714.0,United Kingdom,66,132.48,11:25:00,23/09/2021
564355,2021-08-24 15:12:00,13507.0,United Kingdom,289,394.09,15:12:00,24/08/2021
554776,2021-05-26 11:43:00,14911.0,EIRE,4,5.8,11:43:00,26/05/2021
573572,2021-10-31 14:03:00,14527.0,United Kingdom,54,272.67,14:03:00,31/10/2021
559542,2021-07-10 13:32:00,17126.0,United Kingdom,446,412.62,13:32:00,10/07/2021
561393,2021-07-27 10:10:00,18241.0,United Kingdom,108,165.0,10:10:00,27/07/2021
554939,2021-05-27 13:49:00,15311.0,United Kingdom,328,373.04,13:49:00,27/05/2021
577507,2021-11-20 12:42:00,14710.0,United Kingdom,132,232.09,12:42:00,20/11/2021
577472,2021-11-20 11:28:00,14503.0,United Kingdom,484,1051.84,11:28:00,20/11/2021
572194,2021-10-21 11:43:00,17832.0,United Kingdom,208,155.37,11:43:00,21/10/2021
563358,2021-08-15 14:51:00,17858.0,United Kingdom,65,231.75,14:51:00,15/08/2021
578064,2021-11-22 15:37:00,13238.0,United Kingdom,50,104.0,15:37:00,22/11/2021
553315,2021-05-16 12:03:00,16705.0,United Kingdom,492,1203.32,12:03:00,16/05/2021
570269,2021-10-10 10:16:00,17227.0,United Kingdom,205,107.11,10:16:00,10/10/2021
548554,2021-04-01 09:19:00,13694.0,United Kingdom,1420,888.2,09:19:00,01/04/2021
556892,2021-06-15 12:50:00,17581.0,United Kingdom,52,120.94,12:50:00,15/06/2021
547906,2021-03-28 12:13:00,14410.0,United Kingdom,129,215.07,12:13:00,28/03/2021
580152,2021-12-02 10:22:00,12364.0,Belgium,502,310.32,10:22:00,02/12/2021
574835,2021-11-07 11:31:00,13139.0,United Kingdom,136,407.96,11:31:00,07/11/2021
553544,2021-05-17 15:36:00,,United Kingdom,92,504.42,15:36:00,17/05/2021
558869,2021-07-04 12:49:00,,United Kingdom,19,20.95,12:49:00,04/07/2021
567424,2021-09-20 11:16:00,16369.0,United Kingdom,304,497.24,11:16:00,20/09/2021
538651,2020-12-13 15:07:00,15311.0,United Kingdom,78,280.94,15:07:00,13/12/2020
544779,2021-02-23 12:04:00,13865.0,United Kingdom,42,123.3,12:04:00,23/02/2021
572901,2021-10-26 14:54:00,16332.0,United Kingdom,70,132.67,14:54:00,26/10/2021
546873,2021-03-17 16:23:00,17591.0,United Kingdom,252,326.04,16:23:00,17/03/2021
549278,2021-04-07 13:16:00,16255.0,United Kingdom,195,168.46,13:16:00,07/04/2021
580688,2021-12-05 15:38:00,15550.0,United Kingdom,43,142.35,15:38:00,05/12/2021
580527,2021-12-04 15:19:00,13736.0,United Kingdom,269,374.37,15:19:00,04/12/2021
570094,2021-10-07 11:56:00,16029.0,United Kingdom,2304,4186.08,11:56:00,07/10/2021
578786,2021-11-25 12:02:00,13184.0,United Kingdom,125,196.85,12:02:00,25/11/2021
565246,2021-09-02 10:27:00,12408.0,Belgium,310,642.28,10:27:00,02/09/2021
560568,2021-07-19 14:03:00,13895.0,United Kingdom,248,554.84,14:03:00,19/07/2021
580992,2021-12-06 17:04:00,14282.0,United Kingdom,60,87.3,17:04:00,06/12/2021
558841,2021-07-04 11:59:00,12471.0,Germany,1,30.0,11:59:00,04/07/2021
574940,2021-11-07 17:21:00,14929.0,United Kingdom,136,223.88,17:21:00,07/11/2021
537197,2020-12-05 14:02:00,12647.0,Germany,80,286.5,14:02:00,05/12/2020
567975,2021-09-23 10:25:00,17416.0,United Kingdom,320,584.32,10:25:00,23/09/2021
536762,2020-12-02 14:40:00,16186.0,United Kingdom,231,307.68,14:40:00,02/12/2020
544607,2021-02-22 10:00:00,13862.0,United Kingdom,169,253.75,10:00:00,22/02/2021
551961,2021-05-05 12:39:00,13883.0,United Kingdom,192,386.5,12:39:00,05/05/2021
550523,2021-04-19 10:08:00,15594.0,United Kingdom,145,267.91,10:08:00,19/04/2021
556486,2021-06-12 13:22:00,17422.0,United Kingdom,688,375.04,13:22:00,12/06/2021
559356,2021-07-07 18:29:00,15416.0,United Kingdom,390,869.9,18:29:00,07/07/2021
555097,2021-05-31 13:38:00,16333.0,United Kingdom,96,177.6,13:38:00,31/05/2021
560731,2021-07-20 14:54:00,16149.0,United Kingdom,168,163.68,14:54:00,20/07/2021
567623,2021-09-21 12:50:00,17415.0,United Kingdom,114,507.84,12:50:00,21/09/2021
551234,2021-04-27 11:47:00,17450.0,United Kingdom,184,476.4,11:47:00,27/04/2021
558125,2021-06-27 10:20:00,16422.0,United Kingdom,656,1112.32,10:20:00,27/06/2021
545994,2021-03-08 13:50:00,12623.0,Germany,191,305.1,13:50:00,08/03/2021
545512,2021-03-03 12:00:00,17389.0,United Kingdom,42,124.68,12:00:00,03/03/2021
573181,2021-10-28 11:02:00,,United Kingdom,1,2.08,11:02:00,28/10/2021
562940,2021-08-11 08:38:00,15498.0,United Kingdom,50,337.5,08:38:00,11/08/2021
541979,2021-01-24 14:54:00,14911.0,EIRE,47,282.44,14:54:00,24/01/2021
551340,2021-04-27 17:23:00,,United Kingdom,357,1416.36,17:23:00,27/04/2021
575299,2021-11-09 12:30:00,14691.0,United Kingdom,100,345.26,12:30:00,09/11/2021
556916,2021-06-15 13:35:00,16898.0,United Kingdom,152,203.39,13:35:00,15/06/2021
581571,2021-12-09 12:00:00,15311.0,United Kingdom,270,494.6,12:00:00,09/12/2021
560601,2021-07-19 17:17:00,16764.0,United Kingdom,95,176.68,17:17:00,19/07/2021
569018,2021-09-30 09:25:00,12676.0,Sweden,109,151.68,09:25:00,30/09/2021
551143,2021-04-26 13:25:00,13092.0,United Kingdom,26,103.3,13:25:00,26/04/2021
559459,2021-07-08 12:53:00,15311.0,United Kingdom,270,454.28,12:53:00,08/07/2021
570230,2021-10-09 13:41:00,18088.0,United Kingdom,109,167.67,13:41:00,09/10/2021
565855,2021-09-07 13:30:00,15114.0,United Kingdom,308,324.96,13:30:00,07/09/2021
577027,2021-11-17 12:56:00,12647.0,Germany,132,321.15,12:56:00,17/11/2021
537755,2020-12-08 11:31:00,16525.0,United Kingdom,198,411.44,11:31:00,08/12/2020
569077,2021-09-30 11:18:00,13092.0,United Kingdom,184,38.08,11:18:00,30/09/2021
558371,2021-06-28 15:44:00,,United Kingdom,772,3668.64,15:44:00,28/06/2021
543123,2021-02-03 14:08:00,18178.0,United Kingdom,182,333.3,14:08:00,03/02/2021
560807,2021-07-21 10:44:00,18143.0,United Kingdom,308,480.18,10:44:00,21/07/2021
548409,2021-03-31 10:27:00,12731.0,France,946,1937.06,10:27:00,31/03/2021
567668,2021-09-21 15:29:00,,United Kingdom,424,1838.53,15:29:00,21/09/2021
560602,2021-07-20 08:48:00,13629.0,United Kingdom,222,336.36,08:48:00,20/07/2021
541989,2021-01-25 08:21:00,13615.0,United Kingdom,189,417.69,08:21:00,25/01/2021
572772,2021-10-26 10:29:00,17511.0,United Kingdom,1167,1820.89,10:29:00,26/10/2021
566294,2021-09-11 15:41:00,15533.0,United Kingdom,150,449.66,15:41:00,11/09/2021
553922,2021-05-20 09:24:00,17926.0,United Kingdom,134,211.73,09:24:00,20/05/2021
